Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,96,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""dataServerFreeSpaceThreshold""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,95,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (BinarySize)this[""dataServerFreeSpaceThreshold""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,92,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""dataServerFreeSpaceThreshold"", DefaultValue = ""1GB"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,92,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""dataServerFreeSpaceThreshold"", DefaultValue = ""1GB"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,81,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""dataServerTimeout""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,80,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""dataServerTimeout""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,77,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""dataServerTimeout"", DefaultValue = 300, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,77,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""dataServerTimeout"", DefaultValue = 300, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,63,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""imageDirectory""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,62,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (string)this[""imageDirectory""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,59,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""imageDirectory"", IsRequired = true, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,59,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""imageDirectory"", IsRequired = true, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,50,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""listenIPv4AndIPv6""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,49,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (bool)this[""listenIPv4AndIPv6""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,46,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""listenIPv4AndIPv6"", DefaultValue = true, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,46,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""listenIPv4AndIPv6"", DefaultValue = true, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,36,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""replicationFactor""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,35,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""replicationFactor""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,32,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""replicationFactor"", DefaultValue = 1, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,32,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""replicationFactor"", DefaultValue = 1, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,20,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""blockSize""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,19,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (BinarySize)this[""blockSize""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,16,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""blockSize"", DefaultValue = ""64MB"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,16,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""blockSize"", DefaultValue = ""64MB"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,8,46,M:System.Configuration.ConfigurationElement.#ctor,,,,,ConfigurationElement
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\NameServerConfigurationElement.cs,8,46,T:System.Configuration.ConfigurationElement,,,,,ConfigurationElement
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,91,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""readBufferSize""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,90,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (BinarySize)this[""readBufferSize""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,87,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""readBufferSize"", DefaultValue = ""128KB"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,87,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""readBufferSize"", DefaultValue = ""128KB"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,78,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""writeBufferSize""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,77,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (BinarySize)this[""writeBufferSize""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,74,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""writeBufferSize"", DefaultValue = ""128KB"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,74,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""writeBufferSize"", DefaultValue = ""128KB"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,65,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""statusUpdateInterval""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,64,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""statusUpdateInterval""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,61,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""statusUpdateInterval"", DefaultValue = 60, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,61,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""statusUpdateInterval"", DefaultValue = 60, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,47,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""listenIPv4AndIPv6""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,46,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (bool)this[""listenIPv4AndIPv6""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,43,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""listenIPv4AndIPv6"", DefaultValue = true, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,43,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""listenIPv4AndIPv6"", DefaultValue = true, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,33,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""blockStorageDirectory""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,32,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (string)this[""blockStorageDirectory""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,29,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""blockStorageDirectory"", IsRequired = true, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,29,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""blockStorageDirectory"", IsRequired = true, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,20,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""port""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,19,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""port""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,16,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""port"", DefaultValue = 9001, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,16,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""port"", DefaultValue = 9001, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,8,46,M:System.Configuration.ConfigurationElement.#ctor,,,,,ConfigurationElement
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Dfs\Ookii.Jumbo.Dfs.csproj,File,Ookii.Jumbo.Dfs\DataServerConfigurationElement.cs,8,46,T:System.Configuration.ConfigurationElement,,,,,ConfigurationElement
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\IO\FileTaskInput.cs,98,8,M:System.IO.BinaryReader.ReadString,,,,,Path = reader.ReadString();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\IO\TaskInputUtility.cs,120,12,M:System.IO.BinaryReader.ReadString,,,,,var typeName = reader.ReadString();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\IO\TaskInputUtility.cs,86,20,M:System.IO.BinaryReader.ReadString,,,,,locations[x] = reader.ReadString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Channels\FileOutputChannel.cs,137,12,T:System.Configuration.ConfigurationErrorsException,,,,,"throw new ConfigurationErrorsException(""Invalid output buffer limit: "" + outputBufferLimit);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Channels\FileOutputChannel.cs,137,12,M:System.Configuration.ConfigurationErrorsException.#ctor(System.String),,,,,"throw new ConfigurationErrorsException(""Invalid output buffer limit: "" + outputBufferLimit);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Channels\FileOutputChannel.cs,132,12,T:System.Configuration.ConfigurationErrorsException,,,,,"throw new ConfigurationErrorsException(""Invalid output buffer size: "" + outputBufferSize.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Channels\FileOutputChannel.cs,132,12,M:System.Configuration.ConfigurationErrorsException.#ctor(System.String),,,,,"throw new ConfigurationErrorsException(""Invalid output buffer size: "" + outputBufferSize.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Channels\TcpOutputChannel.cs,63,12,T:System.Configuration.ConfigurationErrorsException,,,,,"throw new ConfigurationErrorsException(""Invalid output buffer limit: "" + spillBufferLimit);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Channels\TcpOutputChannel.cs,63,12,M:System.Configuration.ConfigurationErrorsException.#ctor(System.String),,,,,"throw new ConfigurationErrorsException(""Invalid output buffer limit: "" + spillBufferLimit);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Channels\TcpOutputChannel.cs,58,12,T:System.Configuration.ConfigurationErrorsException,,,,,"throw new ConfigurationErrorsException(""Invalid output buffer size: "" + spillBufferSize.Value);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Channels\TcpOutputChannel.cs,58,12,M:System.Configuration.ConfigurationErrorsException.#ctor(System.String),,,,,"throw new ConfigurationErrorsException(""Invalid output buffer size: "" + spillBufferSize.Value);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Jobs\JobConfiguration.cs,629,8,T:System.Xml.Serialization.XmlSerializer,,,,,return (JobConfiguration)_serializer.Deserialize(stream)!;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Jobs\JobConfiguration.cs,486,12,T:System.Xml.Serialization.XmlSerializer,,,,,"_serializer.Serialize(writer, this);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\Jobs\JobConfiguration.cs,30,42,T:System.Xml.Serialization.XmlSerializer,,,,,_serializer = new XmlSerializer(typeof(JobConfiguration))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,56,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""purgeMemoryBeforeFinalPass""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,55,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (bool)this[""purgeMemoryBeforeFinalPass""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,52,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""purgeMemoryBeforeFinalPass"", DefaultValue = false, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,52,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""purgeMemoryBeforeFinalPass"", DefaultValue = false, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,42,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""mergeStreamReadBufferSize""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,41,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (BinarySize)this[""mergeStreamReadBufferSize""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,38,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""mergeStreamReadBufferSize"", DefaultValue = ""1MB"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,38,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""mergeStreamReadBufferSize"", DefaultValue = ""1MB"", IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,31,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""memoryStorageTriggerLevel""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,30,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (float)this[""memoryStorageTriggerLevel""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,27,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""memoryStorageTriggerLevel"", DefaultValue = 0.6f, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,27,5,T:System.Configuration.ConfigurationPropertyAttribute,,,,,"ConfigurationProperty(""memoryStorageTriggerLevel"", DefaultValue = 0.6f, IsRequired = false, IsKey = false)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,20,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"this[""maxFileInputs""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,19,14,P:System.Configuration.ConfigurationElement.Item(System.String),,,,,"return (int)this[""maxFileInputs""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,16,5,M:System.Configuration.IntegerValidatorAttribute.#ctor,,,,,"IntegerValidator(MinValue = 2, MaxValue = Int32.MaxValue)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,16,5,T:System.Configuration.IntegerValidatorAttribute,,,,,"IntegerValidator(MinValue = 2, MaxValue = Int32.MaxValue)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Ookii.Jumbo.Jet\Ookii.Jumbo.Jet.csproj,File,Ookii.Jumbo.Jet\MergeRecordReaderConfigurationElement.cs,15,5,M:System.Configuration.ConfigurationPropertyAttribute.#ctor(System.String),,,,,"ConfigurationProperty(""maxFileInputs"", DefaultValue = 100, IsRequired = false, IsKey = false)"
